listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
lRJmHZDYdylzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-2001-Sq-ft-Villa-FOR-Rent-Sector-31-Block-C-in-Noida&id=4d423831353337373635,2026-04-19 13:47:48,28.579925879869,77.3443724327716,,Sector 31 Block C,"Noida, Delhi NCR",,,,Villa,Unfurnished,,,North - East,2001,Sq-ft,Less than 5 years,Villa is available for rent. It is a good location property. Please contact for more details.,32000,32000,1000,16,2,,No,No,No,,False,True,Agent,66,Immediately,2026-03-18T11:10:21.000Z,"Mar 18, '26",True
2pbdVgl40gZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Residential-House-FOR-Rent-Sector-45-in-Noida&id=4d423834323832333739,2026-04-19 13:47:48,28.5510984,77.3516,,Sector 45,SD block sec.45,"19201|Krishna Industries, 19202| Amity International School, 19202|Universal Public School, 19203|Shanti Hospital, 19206|Cinepolis Smart Bharat Mall",,,Residential House,Semi-Furnished,,,East,950,Sq-ft,5 to 10 years,"Lavish Construction 3rd floor available for rent in Noida sec.45 This 2 BHK independent house for rent is located in Sector 45. You can find this house at rent of ₹28,000 per month. 1 Open parking facility is also available. Gas Connection are some of the additional amenities available with the house. The house comes with granite, marble, vitrified flooring. This house is situated at SD block sec.45, Sector 45, Noida - Noida Expressway, Delhi NCR.",28000,56000,200,29,3,1 Open,No,No,No,,False,True,Agent,95,Immediately,2026-04-17T09:38:40.000Z,"Apr 17, '26",True
r8vBlE7xEDJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Residential-House-FOR-Rent-Sector-47-in-Noida&id=4d423834323432333335,2026-04-19 13:47:48,28.5500134,77.3702865,,Sector 47,"Noida, Delhi NCR","19202|Jagran Public School, 19202|Kids Campus Noida",,,Residential House,Semi-Furnished,,,North,,,5 to 10 years,"The beautiful 2 BHK house is now available for rent in the premium location of Sector 47. The house is available at a monthly rental price of ₹26,000. The address of the house is Sector 47, Noida - Rest of Noida, Delhi NCR.",26000,,,22,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,60,Immediately,2026-04-15T06:48:44.000Z,"Apr 15, '26",True
+xnxL4UUkKZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1250-Sq-ft-Residential-House-FOR-Rent-Sector-30-Block-A-in-Noida&id=4d423834323338393035,2026-04-19 13:47:48,28.5739993883217,77.3404345509111,,Sector 30 Block A,"Noida, Delhi NCR","19202|Delhi Public School, 19203|Dr. Bhim Rao Ambedkar Hospital",,,Residential House,Semi-Furnished,,,North - East,1250,Sq-ft,5 to 10 years,"Check out this 2 BHK house for rent in locality. The house is avaliable at a monthly rent of ₹30,000. There is also Puja Room and Store in the house. The house is located at Sector 30 Block A, Noida - Central Noida, Delhi NCR.",30000,30000,500,24,2,,No,No,No,"Air Conditioned, RO Water System, Outdoor Tennis Courts",False,True,Agent,75,Immediately,2026-04-15T03:42:17.000Z,"Apr 15, '26",True
nNprPOCjPCRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1400-Sq-ft-Residential-House-FOR-Rent-Sector-40-in-Noida&id=4d423132343539383531,2026-04-19 13:47:48,28.5647005235397,77.353701155135,,Sector 40,A-13 Sector 40 Noida.,"19202|Seventh Day Adventist English School, 19202|the Khaitan School",,,Residential House,Semi-Furnished,Ground,2,,1400,Sq-ft,Less than 5 years,"Residential house is well located available for rent with park facing, excellent location, outside ample parking space, 3 bed, 1 drawing-dinning, 2 toilet, kitchen, front & back balcony and terrace. Located in Sector 40, you can find the 3 BHK house available on rent. The monthly rental of the house is ₹24,000. The house includes 1 Covered, 4 Open parking. The house flooring is made of mosaic. The address of this house is A-13 Sector 40 Noida., Sector 40, Noida - Rest of Noida, Delhi NCR.",24000,,,17,2,"1 Covered, 4 Open",No,No,No,,False,False,Owner,61,Immediately,2026-04-18T05:42:09.000Z,Yesterday,True
XeeIvOl7eb5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1050-Sq-ft-Residential-House-FOR-Rent-Sector-19-Pocket-A-in-Noida&id=4d423438323239363939,2026-04-19 13:47:48,28.5770263201967,77.3226895319958,,Sector 19 Pocket A,sector 19 noida,"19201|Pocket A Market, 19203|Max Hospital, 19203|IndoGulf Hospital",,,Residential House,Furnished,1,3,North - East,1050,Sq-ft,New Construction,For rent on Ressidental house villas in first floor 2BHK.DD.Attach bath with modular kitchen with IGL Gas Connection And fully furnished like Duble bed with metress in All rooms A.C Tv Frigde sofa seat Daining seat gesyer power bacup prime location near in sector 18 metro station GIP mall atta market sub mall many important place please contact more About this option,25000,25000,200,24,3,1 Open,No,Yes,No,Jogging and Strolling Track,False,True,Agent,97,Immediately,2026-04-03T18:03:05.000Z,"Apr 03, '26",True
akBmdFQFEiZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1500-Sq-ft-Residential-House-FOR-Rent-Sector-116-in-Noida&id=4d423832383035323635,2026-04-19 13:47:48,28.5686311,77.3977,,Sector 116,Sk 37 sector 116 Noida,19202|Sketches Montessori School And Montessori Trainin,,,Residential House,Semi-Furnished,,,East,1500,Sq-ft,Less than 5 years,"Check out this 2 BHK house for rent in locality. You can find this house at rent of ₹23,500 per month. You'll find ceramic tiles flooring in the house. This house is situated at Sk 37 sector 116 Noida, Sector 116, Noida - Rest of Noida, Delhi NCR.",23500,23500,0,16,2,,No,No,No,"Visitor Parking, Jogging and Strolling Track",False,True,Owner,88,Immediately,2026-04-10T23:47:29.000Z,"Apr 11, '26",True
Nv4Qn6sNIsNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-162-Sq-m-Residential-House-FOR-Rent-Sector-41-Block-A-in-Noida&id=4d423832353135393431,2026-04-19 13:47:48,28.5703849,77.3599114,,Sector 41 Block A,003.,19203|Prayag Hospital and Reserch Centre,,,Residential House,Unfurnished,,,North - West,162,Sq-m,5 to 10 years,"2bhk floor for rent in sector 41 Noida Check out this 2 BHK house available for rent in the popular location of Sector 41 Block A. The monthly rent is a ₹25,000. You will also find 1 Covered parking facility in the house. This house is equipped with granite, marble flooring. You will also find Puja Room in the house. 003., Sector 41 Block A, Noida - Rest of Noida, Delhi NCR is the address of the house.",25000,45000,5000,14,2,1 Covered,No,No,Yes,Jogging and Strolling Track,False,True,Agent,90,Immediately,2026-02-24T08:09:39.000Z,"Feb 24, '26",True
FiLk16Q0F4JzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-3500-Sq-ft-Residential-House-FOR-Rent-Sector-71-Block-B-in-Noida&id=4d423834323835313531,2026-04-19 13:47:48,28.598014,77.3742,,Sector 71 Block B,sector 71 noida,,,,Residential House,Semi-Furnished,,,North,3500,Sq-ft,Less than 5 years,"Located in Sector 71 Block B, you can find the 3 BHK house available on rent. The monthly rent of the property is ₹45,000. 2 Covered, 2 Open parking facility is also available. Live in the house and get access to various useful facilities such as 3 Wardrobe and Gas Connection. You'll find marble flooring in the house. The house also provides Store and Servant Room. The house is located at sector 71 noida, Sector 71 Block B, Noida - Central Noida, Delhi NCR.",45000,45000,500,13,3,"2 Covered, 2 Open",No,No,Yes,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-17T11:00:03.000Z,"Apr 17, '26",True
hMVh74uO1XlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-200-Sq-m-Residential-House-FOR-Rent-Sector-49-in-Noida&id=4d423833363139313235,2026-04-19 13:47:48,28.563773415194,77.3738469034599,,Sector 49,sector 49 Noida,"19210|Sector 35 Bus Terminus, 19201|Baraula Market, 19202|Kothari International School, 19202|the S.d. Vidya School",,,Residential House,Semi-Furnished,,,East,200,Sq-m,New Construction,"That is a new project in central noida spacious 3BHK house available for rent in sector 49 noida located on 2nd floor,well ventilated and bright unit,sami furnished with modulor kitchen and wardrobes,suitable for family close to market school and metro connectivity.",45000,90000,0,21,3,1 Open,Yes,No,No,"Air Conditioned, RO Water System",False,True,Agent,100,Immediately,2026-03-02T12:15:43.000Z,"Mar 02, '26",True
7+pEmYn9yk1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-3000-Sq-ft-Villa-FOR-Rent-Sector-72-in-Noida&id=4d423832343231373337,2026-04-19 13:47:48,28.5851356051256,77.3787422735885,,Sector 72,sector 72,"19202|Global Indian International, 19202|Divine Academy School",,,Villa,Semi-Furnished,,,East,3000,Sq-ft,New Construction,3 Badroom 3 bathroom independence sector 72 Noida,50000,80000,100,17,3,"2 Covered, 2 Open",Yes,Yes,No,"Service/Goods Lift, Laundry Service",False,True,Agent,100,Immediately,2026-04-13T08:46:15.000Z,"Apr 13, '26",True
nNpnMpwz6GJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2500-Sq-ft-Residential-House-FOR-Rent-Sector-105-in-Noida&id=4d423834323933353539,2026-04-19 13:47:48,28.5307212,77.3691,,Sector 105,"Noida, Delhi NCR","19210|Noida Sector 105 Bus Stop, 19202|Ftune Wld School, 19202|Fortune World School",,,Residential House,Semi-Furnished,,,North - East,2500,Sq-ft,Less than 5 years,"beautiful 3bhk on first floor in very most beautiful sector 105 property are facing green belt and very huge wide road for more details please contact us This 3 BHK independent house for rent is located in Sector 105. You can find this house at rent of ₹50,000 per month. The house is located at Sector 105, Noida - Noida Expressway, Delhi NCR.",50000,,,20,3,,No,No,No,,True,True,Agent,58,Immediately,2026-04-18T06:03:36.000Z,Yesterday,True
8vWNCS63O4dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1500-Sq-ft-Residential-House-FOR-Rent-Sector-26-in-Noida&id=4d423834303936393239,2026-04-19 13:47:48,28.5793329916581,77.3348619316376,,Sector 26,"Noida, Delhi NCR","19201|Makewell Pharmaceutical Company, 19201|B Block Market, 19202|M. S. Public School, 19202|N S Public School, 19203|Kailash Hospital and Health Institute, 19203|Dr. Bhimrao Ambedkar Multispeciality Hospital",,,Residential House,Furnished,,,North - East,1500,Sq-ft,Less than 5 years,"This 2 BHK independent house for rent is located in Sector 26. The rent is ₹45,000 per month. The house also provides Store. The address of this house is Sector 26, Noida - Central Noida, Delhi NCR.",45000,45000,1000,30,2,,No,No,No,"Air Conditioned, Laundry Service, Banquet Hall, Bar/Lounge",False,True,Agent,76,Immediately,2026-04-06T07:49:06.000Z,"Apr 06, '26",True
pFlyqddiLB1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1400-Sq-ft-Residential-House-FOR-Rent-Sector-26-in-Noida&id=4d423833383835363033,2026-04-19 13:47:48,28.5793329916581,77.3348619316376,,Sector 26,Rwa.,"19201|B Block Market, 19201|Makewell Pharmaceutical Company, 19202|M. S. Public School, 19202|N S Public School, 19203|Apollo Hospital, 19203|Apollo Hospitals",,,Residential House,Furnished,,,North,1400,Sq-ft,Less than 5 years,"fully furnished property, 2bhk, fully modular kitchen, spacious living and dining, Recliner sofa, 2 double beds, dining table, geysers, chimney, etc includes in the property. kindly contact us for details.",47000,,,34,2,,No,No,Yes,Visitor Parking,False,True,Agent,75,Immediately,2026-03-21T05:03:02.000Z,"Mar 21, '26",True
6RsEiQEUnuJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-200-Sq-m-Villa-FOR-Rent-Sector-100-in-Noida&id=4d423833373333363635,2026-04-19 13:47:48,28.5430047293677,77.3669967768805,,Sector 100,Sector 100 Noida,"19202|Pathways School Noida, 19206|Starling Edge Shopping Complex",,,Villa,Semi-Furnished,,,North - East,200,Sq-m,5 to 10 years,"Welldesigned 2BHK kothi for rent in Sec 100, Noida, featuring 3 ACs, geyser, lift, and stilt parking. Spacious rooms with a functional layout, ideal for small families. Prime location with easy access to schools, markets, and transport. Wellmaintained and ready to move in. For details and site visit, contact Sampatti Estate.",55000,110000,500,26,2,"2 Covered, 2 Open",No,No,No,,False,True,Agent,100,Immediately,2026-03-11T09:27:18.000Z,"Mar 11, '26",True
fYYC0sjpfEpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-180-Sq-m-Residential-House-FOR-Rent-Sector-41-in-Noida&id=4d423833353030373739,2026-04-19 13:47:48,28.566267,77.3609551,,Sector 41,"Noida, Delhi NCR","19201|C Block Market, 19201|B Block Market, 19202|Millenium School, 19202|The Millennium School, 19203|Prayag Hospital and Reserch Centre, 19203|Prayag Hospital & Research Centre, 19206|Sector 41 C-Block Market, 19206|Sector 41 Block C Market",,,Residential House,Furnished,,,North - East,180,Sq-m,New Construction,"near metro walking distance city center metro You can find this 2 BHK house on rent in a good area of Sector 41. The monthly rent of the property is ₹45,000. You will also find 1 Covered, 1 Open parking facility in the house. The tenants of the house have access to additional facilities such as 3 Wardrobe, 2 Bed, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flooring in the house is made of ceramic tiles, marble. In addition, the house includes Puja Room, Study and Store. This house is situated at Sector 41, Noida - Rest of Noida, Delhi NCR.",45000,90000,1,23,2,"1 Covered, 1 Open",No,No,No,,True,True,Agent,73,Immediately,2026-02-21T08:06:18.000Z,"Feb 21, '26",True
EZxovW7MhyhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1600-Sq-ft-Residential-House-FOR-Rent-Sector-26-in-Noida&id=4d423833373838383837,2026-04-19 13:47:48,28.5793329916581,77.3348619316376,,Sector 26,Rwa.,"19201|Makewell Pharmaceutical Company, 19201|B Block Market, 19202|M. S. Public School, 19202|N S Public School, 19203|Apollo Hospitals Noida Hospital, 19203|Dr. Bhimrao Ambedkar Multispeciality Hospital",,,Residential House,Semi-Furnished,,,South - East,1600,Sq-ft,Less than 5 years,"sec You can find this 2 BHK rental house in the main area of Sector 26. The monthly rent of the independent house is ₹45,000. The address of the house is Rwa., Sector 26, Noida - Central Noida, Delhi NCR.",45000,90000,1000,28,3,,No,No,No,,False,True,Agent,75,Immediately,2026-03-15T07:04:15.000Z,"Mar 15, '26",True
WvCvqxek5i1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1850-Sq-ft-Residential-House-FOR-Rent-Sector-26-in-Noida&id=4d423834303830383633,2026-04-19 13:47:48,28.5793329916581,77.3348619316376,,Sector 26,"Noida, Delhi NCR","19201|Makewell Pharmaceutical Company, 19201|B Block Market, 19202|N S Public School, 19202|M. S. Public School, 19203|Kailash Hospital and Health Institute, 19203|Apollo Hospitals Noida Hospital",,,Residential House,Semi-Furnished,,,South - East,1850,Sq-ft,Less than 5 years,"This 2 BHK independent house for rent is located in Sector 26. The monthly rent is ₹42,000. In addition, the house includes Puja Room. The house is located at Sector 26, Noida - Central Noida, Delhi NCR.",42000,84000,500,23,3,,No,No,No,"Air Conditioned, Intercom Facility, Internet/Wi-Fi Connectivity, RO Water System",False,True,Agent,78,Immediately,2026-04-05T03:48:55.000Z,"Apr 05, '26",True
ww8U/ObclNlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2500-Sq-ft-Residential-House-FOR-Rent-Sector-46-Block-A-in-Noida&id=4d423834323133373231,2026-04-19 13:47:48,28.5527802499452,77.3606029640552,,Sector 46 Block A,Sector 46,,,,Residential House,Semi-Furnished,,,,2500,Sq-ft,New Construction,"A Block Sector 46, NoidaUltra luxury lavish green kothi...2500 sqft extra green maintain garden .....Front park fecing .... You can find this 3 BHK rental house in the main area of Sector 46 Block A. The monthly rent is ₹60,000. The house includes 1 Covered, 4 Open parking. The house comes with some add-on facilities such as 3 Wardrobe, 4 AC and Gas Connection. The house flooring is made of marble. The house also has Store. The house is located at Sector 46, Sector 46 Block A, Noida - Rest of Noida, Delhi NCR.",60000,60000,500,24,3,"1 Covered, 4 Open",Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-04-13T06:08:24.000Z,"Apr 13, '26",True
Bqsj2hSBm5pzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1600-Sq-ft-Villa-FOR-Rent-Sector-40-in-Noida&id=4d423834313234343735,2026-04-19 13:47:48,28.5647005235397,77.353701155135,,Sector 40,"Noida, Delhi NCR","19202|Seventh Day Adventist English School, 19202|The Khaitan School",,,Villa,Semi-Furnished,,,North,1600,Sq-ft,10 to 15 years,This is a commercial space fully furnished space having all work cabin reception and boss cabin,60000,120000,1000,38,3,,Yes,No,No,"Air Conditioned, Intercom Facility, Conference Room",True,True,Agent,56,Immediately,2026-04-18T23:45:31.000Z,Today,True
aByrsDYUXKZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-4000-Sq-ft-Villa-FOR-Rent-Sector-99-in-Noida&id=4d423736393031363237,2026-04-19 13:47:48,28.5448705222093,77.3582040584913,,Sector 99,Sector 99.,,,,Villa,Semi-Furnished,,,North - East,4000,Sq-ft,New Construction,3 Bedroom 3 Bathroom first floor with Lift sector 99 Noida,60000,120000,100,15,3,"2 Covered, 2 Open",Yes,No,No,Service/Goods Lift,False,True,Agent,100,Immediately,2026-04-13T08:45:01.000Z,"Apr 13, '26",True
5zfKX8tvn1dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1000-Sq-ft-Residential-House-FOR-Rent-Sector-49-Block-C-in-Noida&id=4d423832333333333139,2026-04-19 13:47:48,28.5652314557342,77.3662526809698,,Sector 49 Block C,"Noida, Delhi NCR",19202|Kothari International School,,,Residential House,Semi-Furnished,,,,1000,Sq-ft,,"A residential house is available for rent. It is a good location. Please contact for more details. Located in Sector 49 Block C, you can find the 1 BHK house available on rent. The monthly rent of the independent house is ₹22,000. This house is located at Sector 49 Block C, Noida - Rest of Noida, Delhi NCR.",22000,,,22,1,,No,No,No,,False,False,Owner,29,Immediately,2026-03-31T04:02:24.000Z,"Mar 31, '26",True
SSzMg4lMzUJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-150-Sq-ft-Residential-House-FOR-Rent-in-Noida&id=4d423637393030353439,2026-04-19 13:47:48,,,,DR GULATI,"Noida, Delhi NCR",,,,Residential House,Furnished,Ground,3,,150,Sq-ft,,"The beautiful 1 BHK house is now available for rent in the premium location of Sector 41,. The house is avaliable at a monthly rent of ₹12,000.",12000,,,80,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-06T21:33:00.000Z,"Feb 07, '26",True
y/sKOh9z44RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Residential-House-FOR-Rent-Sector-127-in-Noida&id=4d423833393338323431,2026-04-19 13:47:48,28.5340695,77.3489091,,Sector 127,"Noida, Delhi NCR","19201|Bhutani Logix Park, 19201|IHDP Business Park, 19202|Lotus Valley School",,,Residential House,Furnished,,,,300,Sq-ft,,"The 1 BHK house is currently available for rent in Sector 127. The monthly rent of the property is ₹13,000. The address of the house is Sector 127, Noida - Noida Expressway, Delhi NCR.",13000,,,43,1,,No,No,No,,False,False,Owner,26,Immediately,2026-03-25T11:24:44.000Z,"Mar 25, '26",True
hzPNNH4TeSRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-170-Sq-ft-Residential-House-FOR-Rent-Sector-31-in-Noida&id=4d423634363133333435,2026-04-19 13:47:48,28.5769325,77.343926,,Sector 31,"Noida, Delhi NCR","19202|N.S Public School, 19202|Presidium School, 19206|Shopping Complex",,,Residential House,Unfurnished,1,2,,170,Sq-ft,,"You can find this 1 BHK house on rent in a good area of Sector 31. The house is available at the rent of ₹6,000 per month. Sector 31, Noida - Central Noida, Delhi NCR is the address of the house.",6000,,,35,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-25T03:13:32.000Z,"Feb 25, '26",True
9YE3BtRuNyhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-120-Sq-ft-Residential-House-FOR-Rent-Sector-62-Block-B-Industrial-Area-in-Noida&id=4d423336343239353235,2026-04-19 13:47:48,28.6210881,77.3646069,,Sector 62 Block B Industrial Area,Sector 52 B 170 Noida,,,,Residential House,Semi-Furnished,2,2,North - East,120,Sq-ft,Less than 5 years,"The 1 BHK house is currently available for rent in Sector 62 Block B Industrial Area. You will also have to pay a monthly rent of ₹12,000. The independent house is located on the 2nd floor which includes 1 bathrooms and 1 balcony. The house is equipped with marble flooring. This house is situated at Sector 52 B 170 Noida, Sector 62 Block B Industrial Area, Noida - Central Noida, Delhi NCR.",12000,,,100,1,,No,No,No,"Visitor Parking, Banquet Hall, Jogging and Strolling Track",False,False,Owner,79,Immediately,2026-02-19T13:28:38.000Z,"Feb 19, '26",True
SSqlZBRqVaRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Residential-House-FOR-Rent-Sector-104-in-Noida&id=4d423735393530373137,2026-04-19 13:47:48,28.538773479672,77.3772714829521,,Sector 104,"Noida, Delhi NCR","19202|Sri Krishan Sagar Public School, 19202|Cambridge Montessory School, 19206|Starling Mall, 19206|Stupa 18 Gallery",,,Residential House,Unfurnished,1,4,,300,Sq-ft,,"Located in Sector 104, you can find the 1 BHK house available on rent. The monthly rent of the independent house is ₹6,500. This house is situated at Sector 104, Noida - Noida Expressway, Delhi NCR.",6500,,,22,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-26T21:33:12.000Z,"Feb 27, '26",True
/gJBYIrwFlNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-300-Sq-ft-Residential-House-FOR-Rent-Sector-135-in-Noida&id=4d423833333938333439,2026-04-19 13:47:48,28.4992651277328,77.4008028921883,,Sector 135,"Noida, Delhi NCR","19201|Assotech Business Cresterra, 19201|Genpact Stellar 135 Building, 19202|The Shriram Millennium School, 19202|Dps Sec-132",,,Residential House,Semi-Furnished,,,,300,Sq-ft,,"Check out this 1 BHK house available for rent in the popular location of Sector 135. You can find this house at rent of ₹12,000 per month. The address of this house is Sector 135, Noida - Noida Expressway, Delhi NCR.",12000,,,40,1,,No,No,No,,False,False,Owner,26,Immediately,2026-02-13T12:49:20.000Z,"Feb 13, '26",True
K8q9P5EHCw5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1200-Sq-ft-Residential-House-FOR-Rent-Sector-61-Block-A-in-Noida&id=4d423831343734363439,2026-04-19 13:47:48,28.5954044433762,77.3648569166779,,Sector 61 Block A,"Noida, Delhi NCR",,,,Residential House,Furnished,,,,,,10 to 15 years,"A residential house is available for rent. It is a good location. Please contact for more details. The beautiful 1 BHK house is now available for rent in the premium location of Sector 61 Block A. The house is avaliable at a monthly rent of ₹14,000. Here you can enjoy like 1 Wardrobe, 1 Bed, Fridge, 1 AC, Washing Machine and Gas Connection. The house is located at Sector 61 Block A, Noida - Central Noida, Delhi NCR.",14000,14000,1000,12,1,,No,No,No,,False,False,Owner,34,Immediately,2026-02-21T21:30:38.000Z,"Feb 22, '26",True
36VBD+F4QqJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-450-Sq-ft-Residential-House-FOR-Rent-in-Noida&id=4d423433393831393131,2026-04-19 13:47:48,,,,Amit,"Noida, Delhi NCR",,,,Residential House,Unfurnished,Ground,2,,450,Sq-ft,,"A 2 storeyed Residential House is located in Sector-144 Noida, city. Great investment for family purpose as the space is airy and has friendly neighbourhood. Major key facilities are located nearby. This 1 BHK rental house is located in a key location of Sector-144 Noida area. You can find this house at rent of ₹8,000 per month.",8000,,,18,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-14T18:08:30.000Z,"Feb 14, '26",True
WYY52/3DeJFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-900-Sq-ft-Residential-House-FOR-Rent-Rajat-Vihar-in-Noida&id=4d423830373038353531,2026-04-19 13:47:48,28.6092108202561,77.3461187498157,,Rajat Vihar,"Noida, Delhi NCR",,,,Residential House,Unfurnished,,,,900,Sq-ft,Less than 5 years,"A residential house is available for rent. It is a good location. Please contact for more details. Situated in Rajat Vihar, this 1 BHK individual house is currently available for rent out. The monthly rent of the property is ₹8,000. The address of the house is Rajat Vihar, Noida - Central Noida, Delhi NCR.",8000,8000,100,9,2,,No,No,No,,False,False,Owner,36,Immediately,2026-03-12T13:01:33.000Z,"Mar 12, '26",True
ojylTh/0kX9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-675-Sq-ft-Residential-House-FOR-Rent-Sector-26-in-Noida&id=4d423634333032343831,2026-04-19 13:47:48,28.5793329916581,77.3348619316376,,Sector 26,"Noida, Delhi NCR","19201|Makewell Pharmaceutical Company, 19201|B Block Market, 19202|N S Public School, 19202|M. S. Public School, 19203|Apollo Hospitals, 19203|Dr. Bhimrao Ambedkar Multispeciality Hospital",,,Residential House,Furnished,,,,675,Sq-ft,,"Situated in Sector 26, this 1 BHK individual house is currently available for rent out. The monthly rent is ₹13,000. This house is located at Sector 26, Noida - Central Noida, Delhi NCR.",13000,,,19,1,,No,No,No,,False,False,Owner,25,Immediately,2026-03-16T21:35:32.000Z,"Mar 17, '26",True
qchH3GaHM/BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Residential-House-FOR-Rent-Taj-Expressway-in-Noida&id=4d423735323538363037,2026-04-19 13:47:48,28.6180636220124,77.4178904280744,,Taj Expressway,Double Pully,,,,Residential House,Unfurnished,1,2,East,700,Sq-ft,Less than 5 years,"East facing, peacefully,no disturbance Check out this 1 BHK house for rent in locality. The house is available at the rent of ₹12,000 per month. The independent house is located on the 1st floor which includes 1 bathrooms and 1 balcony. This house is located at Double Pully, Taj Expressway, Noida - Central Noida, Delhi NCR.",12000,12000,1000,17,1,,No,No,No,RO Water System,False,False,Owner,71,Immediately,2026-03-18T09:55:59.000Z,"Mar 18, '26",True
z15x6I1G5vJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-1200-Sq-ft-Villa-FOR-Rent-Sector-19-in-Noida&id=4d423430343230363137,2026-04-19 13:47:48,28.5788864988646,77.3248895482547,,Sector 19,"Noida, Delhi NCR","19201|Pocket A Market, 19202|Marigold Public School, 19202|National Public High School, 19203|Max Multi Speciality Centre, 19203|IndoGulf Hospital",777551,,Villa,Furnished,,,South -West,1200,Sq-ft,15 to 20 years,"Rent For Available only for Boys and 2 Bed And 1 Sofa Set, Fridge, And 2 BHK Also Available for 17,000 Thousands Negotiable, with Sofa Set, Fridge, 3 Beds, Almira, T.V I Am Owner Of The Property, Contact My Number - 9013 777551",12000,,,10,1,"2 Covered, 2 Open",No,No,No,,False,False,Owner,48,Immediately,2026-03-01T22:30:29.000Z,"Mar 02, '26",True
