listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available,listing_type
8zmQRF5vCn9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5440-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423833363730393333,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,"Narsingi,Hyderabad","19201|Kokapet Terminal, 19201|MN Corner, 19202|Phoenix Greens International School, 19202|Rockwell International School, 19203|Somminenihospital, 19203|visLon Hospital - Multi Speciality Hospital, 19206|Umang Rmcl Express Shopee, 19206|Mn Capital",,4,Apartment,Semi-Furnished,28,29.0,West,5440.0,Sq-ft,5 to 10 years,"We specialise in the sale of Luxury Apartments and Villas in West Hyderabad. We help you find your dream home and make the entire process of home buying renting a smooth process, from identifying the property to registration, post sales rent services and property management for all the villas and luxury flats.",300000.0,900000.0,38500.0,55.0,5,3 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-16T23:45:22.000Z,Yesterday,True,rent
GBHbuCMcjDZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5999-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423833343933333637,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,"Kondapur,Hyderabad","19210|Hitech Railway Station, 19201|Vijetha Super Market, 19201|Vijetha Super Market, Masjid Banda, 19202|Jain Heritage A Cambridge School, 19202|Sri Gautham Grammar High School, 19203|Kim's Hospital, 19203|Kakatiya Hospital, 19206|Paradigm Sss Square, 19206|Sarath City Capital Mall",,4,Apartment,Semi-Furnished,10,27.0,West,5999.0,Sq-ft,Less than 5 years,"Gated Community4 BHK FLATSEMI FURNISHEDWEST FACING5999 SQFT4 BLOCKS27 LOORS TOTAL Find 4 BHK flat for rent in Kondapur Hyderabad. This 4 BHK flat is available at the reasonable rent amount of ₹3 Lac. Some added-on facilities available with the flat are 4 Wardrobe, 4 AC and Gas Connection. Located on the 10 floor, the flat has 4 bathrooms, 2 balcony in covered area of 5999 sqft. 3 Covered, 1 Open parking space is also available. This property offers power back up, reserved parking, security.",300000.0,600000.0,20000.0,50.0,4,"3 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-04-17T23:45:18.000Z,Today,True,rent
33ifU9NNm0BzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4070-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423833313939313335,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Hitech City,Hyderabad","19210|Raidurg Metro Station|5 minutes, 19210|Mc Donalds Opp (Cyber Towers) Bus Stop, 19201|Commerzone Madhapur, 19201|RMZ Futura IT Park, 19202|Sarada High School, 19203|Medicover Hospitals, 19203|Medicover Hospitals Hitech City, 19206|Galleria Mall High Tech City, 19206|L And T Metro Mega Mall",,4,Apartment,Semi-Furnished,8,35.0,West,4070.0,Sq-ft,Less than 5 years,"It is a 4 bhk, west facing flat on 8th floor, Find 4 BHK flat for rent in Hitech City Hyderabad. You can get this flat at monthly rent of ₹2.8 Lac. Live in this lovely flat and get access to various useful facilities such as 4 AC and 4 Wardrobe. The flat is located on the 8 floor which includes 4 bathrooms, 3 balcony, and covers a carpet area of 3600 sqft. 2 Covered parking facility are also available. The apartment comes furnished with power back up, reserved parking, security. The flat can be visited at Beside Biodiversity Park Silpa Gram Craft Village HITEC City Rai Durg, Silpa Gram Craft Village, Hyderabad,Andhra Pradesh.",280000.0,560000.0,16000.0,69.0,4,2 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-15T23:45:20.000Z,"Apr 16, '26",True,rent
ao4N2Eob3ERzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-6333-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423833333033393431,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,"Kokapet,Hyderabad","19201|Kokapet Terminal, 19201|The Quality Freshmart Super Market, 19202|Phoenix Greens International School, 19202|Rockwell International School, 19203|Somminenihospital, 19203|visLon Hospital - Multi Speciality Hospital, 19206|Mn Capital, 19206|Umang Rmcl Express Shopee",,4,Apartment,Furnished,21,29.0,West,6333.0,Sq-ft,,"it is fully furnished and weat fecing Check out this newly constructed 4 BHK flat on rent in the prime location of Kokapet Hyderabad. The 4 BHK apartment is available at a reasonable rent of ₹4 Lac. Some attractive additional facilities available with the flat are 4 Bed, 4 AC, Sofa, Dining Table and Gas Connection. Located on the 21 floor, the flat comprises 5 bathrooms, 3 balcony, and has a covered area of 6333 sqft. The property includes 2 Covered, 1 Open parking. The building has 29 floor and offers Kids play area amenities. The flat comes with power back up, reserved parking, security.",400000.0,,,63.0,5,"2 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,False,True,Agent,88,Immediately,2026-04-16T23:45:22.000Z,Yesterday,True,rent
3CyYGnxnLV1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5430-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423834313631363037,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,Narsingi Hyderabad,"19210|Kalpana Bus Stop, 19210|Borbanda Railway Station, 19201|MN Corner, 19201|Kokapet One, 19202|Sri Triveni High School, 19202|Rockwell International School, 19203|Aaron Hospital, 19203|Pulse Hospital 24/7, 19206|Sangeeth Commercial Complex, 19206|Mn Capital",,4,Apartment,Semi-Furnished,28,31.0,West,5430.0,Sq-ft,Less than 5 years,"If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Narsingi. The apartment is available at an affordable rental price of ₹3 Lac. The apartment is on the 28 floor, has a covered area of 5430 sqft with 4 bathrooms and 3 balcony. The residence includes power back up, reserved parking, security, service/goods lift, air conditioned. The full address of the apartment is Narsingi-Puppalaguda Main Rd, Anupama Homes, Manikonda, Hyderabad,Telangana.",300000.0,900000.0,38500.0,55.0,4,,Yes,No,No,"Service/Goods Lift, Air Conditioned, Banquet Hall, Jogging and Strolling Track",False,True,Agent,75,Immediately,2026-04-17T23:45:20.000Z,Today,True,rent
qXRxP/jY7O1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4905-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423833393838393731,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,kokapet,"19210|Borbanda Railway Station, 19210|Kalpana Bus Stop, 19201|Kokapet One, 19201|The Quality Freshmart Super Market, 19202|Rockwell International School, 19202|Sri Chaitanya Junior College Raman Bhavan 1, Narsigi, 19203|Sri Suraksha, 19203|Global Eye Hospital, 19206|Appa Complex, 19206|Sensation Bhoomika Mall",,4,Apartment,Furnished,14,32.0,East,4905.0,Sq-ft,Less than 5 years,"prime property nice interior design fully furnished very special interior design good balcony view nice Find this 4 BHK rental flat in Narsingi Hyderabad. The rent of the 4 BHK flat is ₹5 Lac. The apartment is on the 14 floor, has a covered area of 4905 sqft with 4 bathrooms and 3 balcony. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Find this apartment at Narsingi-Puppalaguda Main Rd, Anupama Homes, Manikonda, Hyderabad,Telangana.",500000.0,1500000.0,35000.0,102.0,4,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,80,Immediately,2026-04-15T23:45:21.000Z,"Apr 16, '26",True,rent
NqrRh1g4pYdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4155-Sq-ft-Multistorey-Apartment-FOR-Rent-Shaikpet-in-Hyderabad&id=4d423833383639383239,2026-04-18 14:59:37,17.4066745,78.39455,,Shaikpet,"Shaikpet,Hyderabad","19201|Anand Silicon Chip, 19201|Cyber Pearl, 19202|G Narayanamma Institute of Technology Science, 19202|Kakatiya School, 19203|Mathpathi, 19203|Zenith Hospital, 19206|Dilip Super Market, 19206|DMart",500019.0,4,Apartment,Furnished,4,36.0,West,4155.0,Sq-ft,New Construction,"4 BHK Premium Fully furnished.having 4 bedrooms 5 bathrooms,3 balconies. Servant room plus toilet.West facing ,4155 SFT, rent 2.98 L plus maintenance. Slightly negotiable.Immediately Available. If you are searching a 4 BHK apartment for rent in Shaikpet, check out this amazing rental flat. The apartment is available at an affordable rental price of ₹3 Lac. Get access to smart facilities such as 4 Wardrobe, 4 Bed, 1 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. The flat is located on the 4 floor which includes 4 bathrooms, 2 balcony, and covers a carpet area of 3619 sqft. 3 Covered, 1 Open parking space is also available. This property includes 36 floor and provides Kids Club benefits. The property features power back up, reserved parking, security. Find this apartment at Old Bombay Highway, Shaikpet, Hyderabad, Telangana 500019.",298000.0,600000.0,18500.0,72.0,4,"3 Covered, 1 Open",No,No,No,,False,True,Agent,100,Immediately,2026-04-15T23:45:20.000Z,"Apr 16, '26",True,rent
vzC6H7/xLcBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4070-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423833353938383735,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,My Home Bhooja 4 BHK,"19210|Raidurg Metro Station|5 minutes, 19210|HITEC City Metro Station, 19201|RMZ Futura IT Park, 19201|Meenakshi Tech Park, 19202|Sarada High School, 19203|Yashoda Hospitals, 19203|Medicover Hospitals Hitech City, 19206|L And T Metro Mega Mall, 19206|Galleria Mall High Tech City",,4,Apartment,Furnished,14,35.0,East,4070.0,Sq-ft,New Construction,"You can explore this 4 BHK flat on rent in Hitech City Hyderabad. This 4 BHK flat can be availed at the rental price of ₹3.8 Lac. Located on the 14 floor, the flat comprises 4 bathrooms, 3 balcony, and has a carpet area of 4070 sqft. This unit is designed with power back up, reserved parking, security. Visit the apartment at Beside Biodiversity Park Silpa Gram Craft Village HITEC City Rai Durg, Silpa Gram Craft Village, Hyderabad,Andhra Pradesh.",380000.0,,,93.0,4,,Yes,No,No,Jogging and Strolling Track,True,True,Agent,46,Immediately,2026-02-28T15:34:09.000Z,"Feb 28, '26",True,rent
N6rawd8TI21zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5440-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423834313732383433,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,"Hyderabad, Andhra Pradesh","19210|Borbanda Railway Station, 19210|Kalpana Bus Stop, 19201|Hero Honda Showroom, 19201|Kokapet One, 19202|BBHS, 19202|The Global Edge School, 19203|Sri Suraksha, 19203|Aaron Hospital, 19206|Umang Rmcl Express Shopee, 19206|Mn Capital",,4,Apartment,Furnished,16,36.0,East,5440.0,Sq-ft,New Construction,"brand new interiors If you are planning to rent a flat, you can consider this 4 BHK flat situated in the prime location of Narsingi. The 4 BHK apartment is available at a reasonable rent of ₹4 Lac. Located on the 16 floor, the flat comprises 4 bathrooms, 3 balcony, and has a covered area of 5440 sqft. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the flat at Narsingi-Puppalaguda Main Rd, Anupama Homes, Manikonda, Hyderabad,Telangana.",400000.0,1200000.0,35000.0,74.0,4,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,73,Immediately,2026-04-10T05:51:34.000Z,"Apr 10, '26",True,rent
PNAMj8sa7ntzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4155-Sq-ft-Multistorey-Apartment-FOR-Rent-Shaikpet-in-Hyderabad&id=4d423834303539383239,2026-04-18 14:59:37,17.4066745,78.39455,,Shaikpet,Shaikpet,"19201|Mawa Medical, 19201|Cyber Pearl, 19202|Kakatiya School, 19202|G Narayanamma Institute of Technology Science, 19203|Zenith Hospital, 19203|Mathpathi, 19206|Rafeeq Plaza, 19206|Dilip Super Market",500019.0,4,Apartment,Semi-Furnished,19,34.0,West,4155.0,Sq-ft,New Construction,"A ultra luxury premium Gated Community Flat Available On Sale A beautiful 4 BHK flat is available for rent in Shaikpet. You can get this flat at monthly rent of ₹3 Lac. Located on the 19 floor, the flat comprises 4 bathrooms, 2 balcony, and has a covered area of 4155 sqft. This property includes 34 floor and provides Kids Club benefits. The flat comes with power back up, reserved parking, security, air conditioned, intercom facility, ro water system. This flat is located at Old Bombay Highway, Shaikpet, Hyderabad, Telangana 500019.",300000.0,900000.0,18000.0,72.0,4,,No,No,No,"Air Conditioned, Intercom Facility, RO Water System, Bar/Lounge",True,True,Agent,60,Immediately,2026-04-03T11:01:59.000Z,"Apr 03, '26",True,rent
Wj3Mkkj8fddzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4070-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423833393736343431,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,"Hitech City,Hyderabad","19210|Raidurg Metro Station|5 minutes, 19210|Hitech City Railway Station And Metro Station (Blue Line), 19201|Commerzone Madhapur, 19201|Cyber Pearl, 19202|Sarada High School, 19203|Yashoda Hospitals, 19203|Medicover Hospitals Hitech City, 19206|L And T Metro Mega Mall, 19206|Galleria Mall High Tech City",,4,Apartment,Furnished,10,35.0,West,4070.0,Sq-ft,2016,"4 BHK apartment is available on rent in Hitech City Hyderabad right away. The rent of the 4 BHK flat is ₹3.5 Lac. Additional amenities available with the flat are 4 Wardrobe, 4 Bed, 2 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 10 floor which includes 4 bathrooms, 2 balcony, and covers a carpet area of 4070 sqft. The property includes 4 Covered parking. The flat comes with power back up, reserved parking, security. Visit the flat at Hitech City,Hyderabad, Hitech City, Hyderabad - North, Andhra Pradesh.",350000.0,700000.0,12000.0,86.0,4,4 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,93,Immediately,2026-04-17T23:45:21.000Z,Today,True,rent
HxGxDaOU1dRzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-6333-Sq-ft-Multistorey-Apartment-FOR-Rent-Power-Welfare-Society-in-Hyderabad&id=4d423833313037363839,2026-04-18 14:59:37,17.39319966,78.34735978,,Power Welfare Society,"Kokapet,Hyderabad","19202|Global Edge, 19203|Somminenihospital",,4,Apartment,Semi-Furnished,4,27.0,East,6333.0,Sq-ft,,"4 BHK apartment is available on rent in Power Welfare Society Hyderabad right away. The apartment is available at an affordable rental price of ₹4.5 Lac. Live in this lovely flat and get access to various useful facilities such as 4 Wardrobe, 4 Bed, 4 AC and Gas Connection. The apartment is on the 4 floor, has a carpet area of 5499 sqft with 4 bathrooms and 3 balcony. There is also facility of 3 Covered parking. The building comprises 27 floor and includes Kids play area features. The apartment is equipped with power back up, reserved parking, security.",450000.0,900000.0,28000.0,71.0,4,3 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,90,Immediately,2026-04-17T23:45:19.000Z,Today,True,rent
VwSJex356M5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5999-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423831363036363631,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,Kondapur,"19210|Hitech Railway Station, 19201|Vijetha Super Market, Masjid Banda, 19201|Laxmi Cybercity, 19202|Arbor International School, 19202|World One School, 19203|Government Area Hospital, 19203|Holistic, 19206|Paradigm Sss Square, 19206|City Central Mall",,4,Apartment,Semi-Furnished,12,27.0,West,5999.0,Sq-ft,New Construction,"A beautiful 4 BHK flat is available for rent in Kondapur. You can get this flat at monthly rent of ₹3 Lac. The flat is located on the 12 floor which includes 5 bathrooms, 3 balcony, and covers a covered area of 5999 sqft. There is also facility of 3 Covered parking. This unit features security, service/goods lift, air conditioned.",300000.0,900000.0,27000.0,50.0,5,3 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-04-16T23:45:20.000Z,Yesterday,True,rent
QEp21nDUuHBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-7718-Sq-ft-Multistorey-Apartment-FOR-Rent-Financial-District-in-Hyderabad&id=4d423830343335393339,2026-04-18 14:59:37,17.4138864,78.3406625,,Financial District,"Financial District, Nanakaramguda, MYSCAPE COURTYARD ROAD Ranga Reddy, Gandipet Telangana 500089","19201|Nvidia Graphics Private Limited, 19201|Waverock Sez, 19202|Keystone School, 19202|Keystone International School, 19203|Continental, 19203|Continental Hospital",500089.0,4,Apartment,Semi-Furnished,27,27.0,East,7718.0,Sq-ft,Less than 5 years,"Being favourably situated on the land west of Myscape ISLE OF SKY, in the heart of Hyderabad and the emerging financial district, makes Myscape ISLE OF SKY at once desirable for its optimal location. With a view to balancing work and life, Myscape ISLE OF SKY is well connected to residential and commercial localities.",500000.0,1500000.0,23154.0,65.0,5,2 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-15T23:45:21.000Z,"Apr 16, '26",True,rent
eNekhi98hnBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-3900-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423832353639343131,2026-04-18 14:59:37,17.443563,78.3397746,,Gachibowli,"Gachibowli,Hyderabad","19210|DLF Gate 1 (Pickup) Bus Stop, 19210|Indira Nagar Bus Stop, 19201|Sampoorna Store, 19201|Divyasree NSL Orion, 19202|International Institute of Information Technology, 19202|Euro Kids School, 19203|CARE Hospitals - Hitec City Hospital, 19203|Aig Hospital, 19206|Amb Cinemas (Sarath City Capital Mall), 19206|Sri Muthaiah Grand Bazaar",,4,Apartment,Furnished,1,20.0,West,3900.0,Sq-ft,5 to 10 years,"You can avail the 4 BHK flat for rent in the well-known location of Gachibowli. The multistorey apartment is available at rent of ₹2.6 Lac. Live in this lovely flat and get access to various useful facilities such as 4 AC and 4 Wardrobe. The flat is on the 1 floor and includes 3 bathrooms, 3 balcony with a covered area of 3900 sqft. There is also facility of 2 Covered parking. This unit is designed with power back up, reserved parking, security. Visit the flat at Financial District, Nanakramguda, Hyderabad, Telangana.",260000.0,520000.0,15000.0,67.0,3,2 Covered,No,No,No,,True,True,Agent,95,Immediately,2026-04-17T23:45:18.000Z,Today,True,rent
jVlVcXvqO+ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-7700-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Financial-District-in-Hyderabad&id=4d423832323331363137,2026-04-18 14:59:37,17.4138864,78.3406625,,Financial District,Financial DIST,"19201|Gachibowli Commercial Bldg, 19201|Waverock Sez, 19202|Keystone International School, 19202|Keystone School, 19203|Continental, 19203|Continental Hospital",500089.0,4,Builder Floor Apartment,Semi-Furnished,,,East,7700.0,Sq-ft,Less than 5 years,"prime location If you are searching a 4 BHK apartment for rent in Financial District, check out this amazing rental flat. The apartment is available at an affordable rental price of ₹5.5 Lac. There is also facility of 2 Covered parking. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The address is Financial District, Nanakaramguda, MYSCAPE COURTYARD ROAD Ranga Reddy, Gandipet Telangana 500089.",550000.0,1500000.0,20000.0,71.0,5,2 Covered,No,No,No,"Air Conditioned, Laundry Service, Banquet Hall, Outdoor Tennis Courts",True,True,Agent,100,Immediately,2026-04-17T23:45:18.000Z,Today,True,rent
sSp30/XvvKpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-7333-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423833353934303131,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,gandipet,"19201|Kokapet Terminal, 19201|The Quality Freshmart Super Market, 19202|Global Edge, 19202|Rockwell International School, 19203|visLon Hospital - Multi Speciality Hospital, 19203|Somminenihospital, 19206|Mn Capital, 19206|Umang Rmcl Express Shopee",,4,Apartment,Semi-Furnished,11,28.0,East,7333.0,Sq-ft,Less than 5 years,"3bhk flat with 2600sqft, very big flat Check out this newly constructed 4 BHK flat on rent in the prime location of Kokapet Hyderabad. The Rent amount of this 4 BHK apartment is set at an attractive price of ₹4 Lac. The apartment is on the 11 floor, has a carpet area of 6500 sqft with 5 bathrooms and 3 balcony. There is also facility of 3 Covered parking. This building features 28 floor and provides Kids play area facilities. The flat comes with power back up, reserved parking, security.",400000.0,1200000.0,0.0,55.0,5,3 Covered,No,No,No,"Internet/Wi-Fi Connectivity, Banquet Hall, Conference Room, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-04-16T23:45:21.000Z,Yesterday,True,rent
rl299/v7sAhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-6333-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423833333033373137,2026-04-18 14:59:37,17.3969314,78.335221,,Kokapet,"Kokapet,Hyderabad","19201|Kokapet Terminal, 19201|The Quality Freshmart Super Market, 19202|Phoenix Greens International School, 19202|Rockwell International School, 19203|visLon Hospital - Multi Speciality Hospital, 19203|Somminenihospital, 19206|Umang Rmcl Express Shopee, 19206|Mn Capital",,4,Apartment,Semi-Furnished,16,26.0,West,6333.0,Sq-ft,,"it is a semi furnished flat and west facing Find 4 BHK flat for rent in Kokapet Hyderabad. The flat is available for rent at a competitive amount of ₹3.3 Lac. Additional amenities available with the flat are 4 AC. Located on the 16 floor, the flat comprises 4 bathrooms, 3 balcony, and has a covered area of 6333 sqft. 2 Covered, 1 Open parking facility are also available. The property consists of 26 floor and offers Kids play area conveniences. The apartment comes furnished with power back up, reserved parking, security.",325000.0,,,51.0,4,"2 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,True,True,Agent,68,Immediately,2026-04-16T23:45:22.000Z,Yesterday,True,rent
mELlfPOc3s9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5440-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423833313838353131,2026-04-18 14:59:37,17.388026135992202,78.35673979144109,,Narsingi,"Hyderabad, Andhra Pradesh","19210|Borbanda Railway Station, 19210|Kalpana Bus Stop, 19201|MN Corner, 19201|The Quality Freshmart Super Market, 19202|Sri Chaitanya Vidya Bhavan, 19202|Phoenix Greens International School, 19203|visLon Hospital - Multi Speciality Hospital, 19203|Pulse Hospital 24/7, 19206|Sangeeth Commercial Complex, 19206|Umang Rmcl Express Shopee",,4,Apartment,Semi-Furnished,28,31.0,West,5440.0,Sq-ft,Less than 5 years,"A beautiful 4 BHK flat is available for rent in Narsingi. The Rent amount of this 4 BHK apartment is set at an attractive price of ₹2.8 Lac. The apartment is on the 28 floor, has a covered area of 5440 sqft with 4 bathrooms and 3 balcony. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The full address of the apartment is Narsingi-Puppalaguda Main Rd, Anupama Homes, Manikonda, Hyderabad,Telangana.",275000.0,825000.0,38000.0,51.0,4,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,75,Immediately,2026-04-17T23:45:20.000Z,Today,True,rent
x4TbVqegeoVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-4070-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423833313930303837,2026-04-18 14:59:37,17.4479852823892,78.3761171942403,,Hitech City,hi tech city,"19210|Raidurg Metro Station|5 minutes, 19210|Hitech City Railway Station And Metro Station (Blue Line), 19201|Cyber Pearl, 19201|RMZ Futura IT Park, 19202|Sarada High School, 19203|Medicover Hospitals, 19203|Medicover Hospitals Hitech City, 19206|L And T Metro Mega Mall, 19206|Galleria Mall High Tech City",,4,Apartment,Semi-Furnished,16,34.0,East,4070.0,Sq-ft,Less than 5 years,"premium property in this location nice interior design good balcony view Grab the chance to own this affordable 4 BHK flat for rent in the Hitech City area. The rent of the 4 BHK flat is ₹3.1 Lac. Located on the 16 floor, the flat has 4 bathrooms, 2 balcony in carpet area of 3650 sqft. 2 Covered parking facility are also available. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. The apartment is located at Beside Biodiversity Park Silpa Gram Craft Village HITEC City Rai Durg, Silpa Gram Craft Village, Hyderabad,Andhra Pradesh.",305000.0,610000.0,14500.0,75.0,4,2 Covered,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,100,Immediately,2026-04-15T23:45:21.000Z,"Apr 16, '26",True,rent
PqwI6swMVbFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/4-BHK-5999-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423832373431393535,2026-04-18 14:59:37,17.4661387919325,78.3574087383959,,Kondapur,Kondapur,"19210|Hitech Railway Station, 19201|Laxmi Cybercity, 19201|Sarath City Capital Mall, 19202|World One School, 19202|New Bloom High School, 19203|Holistic, 19203|Government Area Hospital, 19206|Paradigm Sss Square, 19206|Vijetha Super Market",,4,Apartment,Semi-Furnished,,,West,5999.0,Sq-ft,New Construction,"Luxury 4 BHK semi furnished flat in a premium gated community.Spacious layout with 4 bedrooms, 5 bathrooms, and 4 balconies.West facing residence with an expansive area of 5,999 SFT, offering excellent ventilation and natural light.Rent 2.90 Lakhs per month 25 K maintenance negotiableImmediate possession available.",290000.0,490000.0,16000.0,48.0,5,"3 Covered, 1 Open",No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-04-16T23:45:21.000Z,Yesterday,True,rent
